Score,Serve Team,Set Score,Game Score
23-18,PEP,20,Opponent1
24-18,POR,20,Opponent1
24-19,PEP,20,Opponent1
24-20,POR,20,Opponent1
25-20,POR,20,Opponent1
0-1,LMUVB,0,Opponent2
1-1,PEP,0,Opponent2
1-2,LMUVB,0,Opponent2
1-3,PEP,0,Opponent2
1-4,PEP,0,Opponent2
1-5,PEP,0,Opponent2
1-6,PEP,0,Opponent2
1-7,PEP,0,Opponent2
2-7,PEP,0,Opponent2
2-8,LMUVB,0,Opponent2
2-9,PEP,0,Opponent2
2-10,PEP,0,Opponent2
2-11,PEP,0,Opponent2
2-12,PEP,0,Opponent2
2-13,PEP,0,Opponent2
2-14,PEP,0,Opponent2
3-14,PEP,0,Opponent2
3-15,LMUVB,0,Opponent2
3-16,PEP,0,Opponent2
3-17,PEP,0,Opponent2
4-17,PEP,0,Opponent2
4-18,LMUVB,0,Opponent2
5-18,PEP,0,Opponent2
5-19,LMUVB,0,Opponent2
5-20,PEP,0,Opponent2
6-20,PEP,0,Opponent2
6-21,LMUVB,0,Opponent2
7-21,PEP,0,Opponent2
7-22,LMUVB,0,Opponent2
7-23,PEP,0,Opponent2
7-24,PEP,0,Opponent2
7-25,PEP,0,Opponent2
0-1,PEP,1,Opponent2
0-2,PEP,1,Opponent2
1-2,PEP,1,Opponent2
1-3,LMUVB,1,Opponent2
2-3,PEP,1,Opponent2
2-4,LMUVB,1,Opponent2
3-4,PEP,1,Opponent2
3-5,LMUVB,1,Opponent2
3-6,PEP,1,Opponent2
4-6,PEP,1,Opponent2
4-7,LMUVB,1,Opponent2
4-8,PEP,1,Opponent2
4-9,PEP,1,Opponent2
4-10,PEP,1,Opponent2
4-11,PEP,1,Opponent2
5-11,PEP,1,Opponent2
6-11,LMUVB,1,Opponent2
6-12,LMUVB,1,Opponent2
7-12,PEP,1,Opponent2
7-13,LMUVB,1,Opponent2
8-13,PEP,1,Opponent2
8-14,LMUVB,1,Opponent2
8-15,PEP,1,Opponent2
9-15,PEP,1,Opponent2
9-16,LMUVB,1,Opponent2
9-17,PEP,1,Opponent2
10-17,PEP,1,Opponent2
10-18,LMUVB,1,Opponent2
11-18,PEP,1,Opponent2
12-18,LMUVB,1,Opponent2
13-18,LMUVB,1,Opponent2
13-19,LMUVB,1,Opponent2
13-20,PEP,1,Opponent2
13-21,PEP,1,Opponent2
13-22,PEP,1,Opponent2
13-23,PEP,1,Opponent2
13-24,PEP,1,Opponent2
13-25,PEP,1,Opponent2
1-0,LMUVB,2,Opponent2
1-1,LMUVB,2,Opponent2
2-1,PEP,2,Opponent2
2-2,LMUVB,2,Opponent2
3-2,PEP,2,Opponent2
4-2,LMUVB,2,Opponent2
4-3,LMUVB,2,Opponent2
5-3,PEP,2,Opponent2
5-4,LMUVB,2,Opponent2
5-5,PEP,2,Opponent2
6-5,PEP,2,Opponent2
6-6,LMUVB,2,Opponent2
7-6,PEP,2,Opponent2
7-7,LMUVB,2,Opponent2
8-7,PEP,2,Opponent2
8-8,LMUVB,2,Opponent2
9-8,PEP,2,Opponent2
9-9,LMUVB,2,Opponent2
9-10,PEP,2,Opponent2
10-10,PEP,2,Opponent2
10-11,LMUVB,2,Opponent2
11-11,PEP,2,Opponent2
12-11,LMUVB,2,Opponent2
12-12,LMUVB,2,Opponent2
12-13,PEP,2,Opponent2
13-13,PEP,2,Opponent2
13-14,LMUVB,2,Opponent2
14-14,PEP,2,Opponent2
14-15,LMUVB,2,Opponent2
14-16,PEP,2,Opponent2
14-17,PEP,2,Opponent2
14-18,PEP,2,Opponent2
14-19,PEP,2,Opponent2
14-20,PEP,2,Opponent2
15-20,PEP,2,Opponent2
15-21,LMUVB,2,Opponent2
16-21,PEP,2,Opponent2
16-22,LMUVB,2,Opponent2
16-23,PEP,2,Opponent2
17-23,PEP,2,Opponent2
17-24,LMUVB,2,Opponent2
18-24,PEP,2,Opponent2
18-25,LMUVB,2,Opponent2
0-1,SMC,0,Opponent2
1-1,PEP,0,Opponent2
2-1,SMC,0,Opponent2
2-2,SMC,0,Opponent2
3-2,PEP,0,Opponent2
3-3,SMC,0,Opponent2
4-3,PEP,0,Opponent2
4-4,SMC,0,Opponent2
5-4,PEP,0,Opponent2
5-5,SMC,0,Opponent2
6-5,PEP,0,Opponent2
6-6,SMC,0,Opponent2
7-6,PEP,0,Opponent2
7-7,SMC,0,Opponent2
7-8,PEP,0,Opponent2
8-8,PEP,0,Opponent2
8-9,SMC,0,Opponent2
8-10,PEP,0,Opponent2
9-10,PEP,0,Opponent2
9-11,SMC,0,Opponent2
9-12,PEP,0,Opponent2
9-13,PEP,0,Opponent2
9-14,PEP,0,Opponent2
10-14,PEP,0,Opponent2
10-15,SMC,0,Opponent2
11-15,PEP,0,Opponent2
11-16,SMC,0,Opponent2
12-16,PEP,0,Opponent2
12-17,SMC,0,Opponent2
12-18,PEP,0,Opponent2
12-19,PEP,0,Opponent2
12-20,PEP,0,Opponent2
13-20,PEP,0,Opponent2
13-21,SMC,0,Opponent2
13-22,PEP,0,Opponent2
14-22,PEP,0,Opponent2
14-23,SMC,0,Opponent2
15-23,PEP,0,Opponent2
16-23,SMC,0,Opponent2
17-23,SMC,0,Opponent2
18-23,SMC,0,Opponent2
18-24,SMC,0,Opponent2
19-24,PEP,0,Opponent2
19-25,SMC,0,Opponent2
0-1,PEP,1,Opponent2
0-2,PEP,1,Opponent2
1-2,PEP,1,Opponent2
2-2,SMC,1,Opponent2
2-3,SMC,1,Opponent2
2-4,PEP,1,Opponent2
3-4,PEP,1,Opponent2
4-4,SMC,1,Opponent2
4-5,SMC,1,Opponent2
4-6,PEP,1,Opponent2
5-6,PEP,1,Opponent2
6-6,SMC,1,Opponent2
7-6,SMC,1,Opponent2
8-6,SMC,1,Opponent2
9-6,SMC,1,Opponent2
9-7,SMC,1,Opponent2
9-8,PEP,1,Opponent2
10-8,PEP,1,Opponent2
10-9,SMC,1,Opponent2
10-10,PEP,1,Opponent2
11-10,PEP,1,Opponent2
11-11,SMC,1,Opponent2
11-12,PEP,1,Opponent2
12-12,PEP,1,Opponent2
12-13,SMC,1,Opponent2
13-13,PEP,1,Opponent2
13-14,SMC,1,Opponent2
14-14,PEP,1,Opponent2
14-15,SMC,1,Opponent2
14-16,PEP,1,Opponent2
14-17,PEP,1,Opponent2
15-17,PEP,1,Opponent2
15-18,SMC,1,Opponent2
15-19,PEP,1,Opponent2
15-20,PEP,1,Opponent2
15-21,PEP,1,Opponent2
16-21,PEP,1,Opponent2
17-21,SMC,1,Opponent2
18-21,SMC,1,Opponent2
19-21,SMC,1,Opponent2
19-22,SMC,1,Opponent2
19-23,PEP,1,Opponent2
20-23,PEP,1,Opponent2
20-24,SMC,1,Opponent2
20-25,PEP,1,Opponent2
0-1,SMC,2,Opponent2
1-1,PEP,2,Opponent2
1-2,SMC,2,Opponent2
1-3,PEP,2,Opponent2
1-4,PEP,2,Opponent2
2-4,PEP,2,Opponent2
2-5,SMC,2,Opponent2
3-5,PEP,2,Opponent2
3-6,SMC,2,Opponent2
4-6,PEP,2,Opponent2
5-6,SMC,2,Opponent2
5-7,SMC,2,Opponent2
5-8,PEP,2,Opponent2
5-9,PEP,2,Opponent2
6-9,PEP,2,Opponent2
7-9,SMC,2,Opponent2
8-9,SMC,2,Opponent2
8-10,SMC,2,Opponent2
9-10,PEP,2,Opponent2
9-11,SMC,2,Opponent2
10-11,PEP,2,Opponent2
10-12,SMC,2,Opponent2
10-13,PEP,2,Opponent2
11-13,PEP,2,Opponent2
11-14,SMC,2,Opponent2
11-15,PEP,2,Opponent2
11-16,PEP,2,Opponent2
12-16,PEP,2,Opponent2
13-16,SMC,2,Opponent2
13-17,SMC,2,Opponent2
14-17,PEP,2,Opponent2
15-17,SMC,2,Opponent2
16-17,SMC,2,Opponent2
16-18,SMC,2,Opponent2
16-19,PEP,2,Opponent2
16-20,PEP,2,Opponent2
17-20,PEP,2,Opponent2
18-20,SMC,2,Opponent2
18-21,SMC,2,Opponent2
18-22,PEP,2,Opponent2
18-23,PEP,2,Opponent2
19-23,PEP,2,Opponent2
20-23,SMC,2,Opponent2
20-24,SMC,2,Opponent2
20-25,PEP,2,Opponent2
0-1,PAC,0,Opponent2
0-2,PEP,0,Opponent2
0-3,PEP,0,Opponent2
0-4,PEP,0,Opponent2
0-5,PEP,0,Opponent2
1-5,PEP,0,Opponent2
2-5,PAC,0,Opponent2
3-5,PAC,0,Opponent2
3-6,PAC,0,Opponent2
3-7,PEP,0,Opponent2
3-8,PEP,0,Opponent2
4-8,PEP,0,Opponent2
4-9,PAC,0,Opponent2
4-10,PEP,0,Opponent2
5-10,PEP,0,Opponent2
5-11,PAC,0,Opponent2
5-12,PEP,0,Opponent2
5-13,PEP,0,Opponent2
5-14,PEP,0,Opponent2
6-14,PEP,0,Opponent2
6-15,PAC,0,Opponent2
6-16,PEP,0,Opponent2
7-16,PEP,0,Opponent2
8-16,PAC,0,Opponent2
9-16,PAC,0,Opponent2
10-16,PAC,0,Opponent2
11-16,PAC,0,Opponent2
11-17,PAC,0,Opponent2
11-18,PEP,0,Opponent2
12-18,PEP,0,Opponent2
13-18,PAC,0,Opponent2
13-19,PAC,0,Opponent2
13-20,PEP,0,Opponent2
14-20,PEP,0,Opponent2
14-21,PAC,0,Opponent2
14-22,PEP,0,Opponent2
15-22,PEP,0,Opponent2
15-23,PAC,0,Opponent2
15-24,PEP,0,Opponent2
15-25,PEP,0,Opponent2
1-0,PEP,1,Opponent2
1-1,PAC,1,Opponent2
2-1,PEP,1,Opponent2
2-2,PAC,1,Opponent2
2-3,PEP,1,Opponent2
2-4,PEP,1,Opponent2
2-5,PEP,1,Opponent2
3-5,PEP,1,Opponent2
4-5,PAC,1,Opponent2
4-6,PAC,1,Opponent2
5-6,PEP,1,Opponent2
5-7,PAC,1,Opponent2
6-7,PEP,1,Opponent2
6-8,PAC,1,Opponent2
7-8,PEP,1,Opponent2
8-8,PAC,1,Opponent2
9-8,PAC,1,Opponent2
10-8,PAC,1,Opponent2
11-8,PAC,1,Opponent2
12-8,PAC,1,Opponent2
13-8,PAC,1,Opponent2
14-8,PAC,1,Opponent2
14-9,PAC,1,Opponent2
15-9,PEP,1,Opponent2
15-10,PAC,1,Opponent2
15-11,PEP,1,Opponent2
15-12,PEP,1,Opponent2
16-12,PEP,1,Opponent2
17-12,PAC,1,Opponent2
18-12,PAC,1,Opponent2
19-12,PAC,1,Opponent2
19-13,PAC,1,Opponent2
20-13,PEP,1,Opponent2
20-14,PAC,1,Opponent2
21-14,PEP,1,Opponent2
21-15,PAC,1,Opponent2
21-16,PEP,1,Opponent2
21-17,PEP,1,Opponent2
22-17,PEP,1,Opponent2
22-18,PAC,1,Opponent2
22-19,PEP,1,Opponent2
22-20,PEP,1,Opponent2
23-20,PEP,1,Opponent2
24-20,PAC,1,Opponent2
25-20,PAC,1,Opponent2
1-0,PAC,11,Opponent2
1-1,PAC,11,Opponent2
1-2,PEP,11,Opponent2
1-3,PEP,11,Opponent2
2-3,PEP,11,Opponent2
3-3,PAC,11,Opponent2
4-3,PAC,11,Opponent2
4-4,PAC,11,Opponent2
4-5,PEP,11,Opponent2
5-5,PEP,11,Opponent2
5-6,PAC,11,Opponent2
5-7,PEP,11,Opponent2
6-7,PEP,11,Opponent2
7-7,PAC,11,Opponent2
7-8,PAC,11,Opponent2
8-8,PEP,11,Opponent2
8-9,PAC,11,Opponent2
9-9,PEP,11,Opponent2
9-10,PAC,11,Opponent2
9-11,PEP,11,Opponent2
9-12,PEP,11,Opponent2
9-13,PEP,11,Opponent2
9-14,PEP,11,Opponent2
9-15,PEP,11,Opponent2
10-15,PEP,11,Opponent2
11-15,PAC,11,Opponent2
11-16,PAC,11,Opponent2
11-17,PEP,11,Opponent2
11-18,PEP,11,Opponent2
12-18,PEP,11,Opponent2
12-19,PAC,11,Opponent2
13-19,PEP,11,Opponent2
14-19,PAC,11,Opponent2
15-19,PAC,11,Opponent2
15-20,PAC,11,Opponent2
15-21,PEP,11,Opponent2
16-21,PEP,11,Opponent2
17-21,PAC,11,Opponent2
17-22,PAC,11,Opponent2
18-22,PEP,11,Opponent2
18-23,PAC,11,Opponent2
18-24,PEP,11,Opponent2
19-24,PEP,11,Opponent2
20-24,PAC,11,Opponent2
20-25,PAC,11,Opponent2
0-1,PEP,12,Opponent2
1-1,PEP,12,Opponent2
1-2,PAC,12,Opponent2
1-3,PEP,12,Opponent2
1-4,PEP,12,Opponent2
2-4,PEP,12,Opponent2
2-5,PAC,12,Opponent2
3-5,PEP,12,Opponent2
4-5,PAC,12,Opponent2
5-5,PAC,12,Opponent2
6-5,PAC,12,Opponent2
6-6,PAC,12,Opponent2
6-7,PEP,12,Opponent2
6-8,PEP,12,Opponent2
6-9,PEP,12,Opponent2
6-10,PEP,12,Opponent2
6-11,PEP,12,Opponent2
7-11,PEP,12,Opponent2
8-11,PAC,12,Opponent2
8-12,PAC,12,Opponent2
8-13,PEP,12,Opponent2
9-13,PEP,12,Opponent2
9-14,PAC,12,Opponent2
10-14,PEP,12,Opponent2
11-14,PAC,12,Opponent2
11-15,PAC,12,Opponent2
11-16,PEP,12,Opponent2
11-17,PEP,12,Opponent2
12-17,PEP,12,Opponent2
13-17,PAC,12,Opponent2
13-18,PAC,12,Opponent2
13-19,PEP,12,Opponent2
14-19,PEP,12,Opponent2
14-20,PAC,12,Opponent2
15-20,PEP,12,Opponent2
16-20,PAC,12,Opponent2
16-21,PAC,12,Opponent2
17-21,PEP,12,Opponent2
17-22,PAC,12,Opponent2
18-22,PEP,12,Opponent2
18-23,PAC,12,Opponent2
18-24,PEP,12,Opponent2
18-25,PEP,12,Opponent2
1-0,SCU,0,Opponent1
2-0,PEP,0,Opponent1
3-0,PEP,0,Opponent1
4-0,PEP,0,Opponent1
5-0,PEP,0,Opponent1
6-0,PEP,0,Opponent1
6-1,PEP,0,Opponent1
7-1,SCU,0,Opponent1
7-2,PEP,0,Opponent1
7-3,SCU,0,Opponent1
7-4,SCU,0,Opponent1
8-4,SCU,0,Opponent1
8-5,PEP,0,Opponent1
9-5,SCU,0,Opponent1
10-5,PEP,0,Opponent1
10-6,PEP,0,Opponent1
10-7,SCU,0,Opponent1
10-8,SCU,0,Opponent1
10-9,SCU,0,Opponent1
10-10,SCU,0,Opponent1
10-11,SCU,0,Opponent1
11-11,SCU,0,Opponent1
11-12,PEP,0,Opponent1
12-12,SCU,0,Opponent1
12-13,PEP,0,Opponent1
13-13,SCU,0,Opponent1
14-13,PEP,0,Opponent1
15-13,PEP,0,Opponent1
16-13,PEP,0,Opponent1
16-14,PEP,0,Opponent1
16-15,SCU,0,Opponent1
17-15,SCU,0,Opponent1
17-16,PEP,0,Opponent1
18-16,SCU,0,Opponent1
19-16,PEP,0,Opponent1
20-16,PEP,0,Opponent1
21-16,PEP,0,Opponent1
22-16,PEP,0,Opponent1
22-17,PEP,0,Opponent1
22-18,SCU,0,Opponent1
22-19,SCU,0,Opponent1
23-19,SCU,0,Opponent1
24-19,PEP,0,Opponent1
24-20,PEP,0,Opponent1
25-20,SCU,0,Opponent1
0-1,PEP,10,Opponent1
1-1,SCU,10,Opponent1
1-2,PEP,10,Opponent1
2-2,SCU,10,Opponent1
3-2,PEP,10,Opponent1
3-3,PEP,10,Opponent1
4-3,SCU,10,Opponent1
5-3,PEP,10,Opponent1
5-4,PEP,10,Opponent1
6-4,SCU,10,Opponent1
6-5,PEP,10,Opponent1
7-5,SCU,10,Opponent1
7-6,PEP,10,Opponent1
8-6,SCU,10,Opponent1
8-7,PEP,10,Opponent1
8-8,SCU,10,Opponent1
9-8,SCU,10,Opponent1
9-9,PEP,10,Opponent1
10-9,SCU,10,Opponent1
10-10,PEP,10,Opponent1
11-10,SCU,10,Opponent1
11-11,PEP,10,Opponent1
12-11,SCU,10,Opponent1
13-11,PEP,10,Opponent1
14-11,PEP,10,Opponent1
14-12,PEP,10,Opponent1
15-12,SCU,10,Opponent1
16-12,PEP,10,Opponent1
16-13,PEP,10,Opponent1
17-13,SCU,10,Opponent1
17-14,PEP,10,Opponent1
18-14,SCU,10,Opponent1
18-15,PEP,10,Opponent1
18-16,SCU,10,Opponent1
18-17,SCU,10,Opponent1
19-17,SCU,10,Opponent1
19-18,PEP,10,Opponent1
20-18,SCU,10,Opponent1
20-19,PEP,10,Opponent1
21-19,SCU,10,Opponent1
21-20,PEP,10,Opponent1
22-20,SCU,10,Opponent1
22-21,PEP,10,Opponent1
22-22,SCU,10,Opponent1
23-22,SCU,10,Opponent1
23-23,PEP,10,Opponent1
24-23,SCU,10,Opponent1
25-23,PEP,10,Opponent1
1-0,SCU,20,Opponent1
2-0,PEP,20,Opponent1
2-1,PEP,20,Opponent1
2-2,SCU,20,Opponent1
2-3,SCU,20,Opponent1
3-3,SCU,20,Opponent1
3-4,PEP,20,Opponent1
3-5,SCU,20,Opponent1
4-5,SCU,20,Opponent1
4-6,PEP,20,Opponent1
5-6,SCU,20,Opponent1
6-6,PEP,20,Opponent1
6-7,PEP,20,Opponent1
7-7,SCU,20,Opponent1
8-7,PEP,20,Opponent1
8-8,PEP,20,Opponent1
8-9,SCU,20,Opponent1
8-10,SCU,20,Opponent1
8-11,SCU,20,Opponent1
8-12,SCU,20,Opponent1
9-12,SCU,20,Opponent1
9-13,PEP,20,Opponent1
9-14,SCU,20,Opponent1
10-14,SCU,20,Opponent1
11-14,PEP,20,Opponent1
12-14,PEP,20,Opponent1
13-14,PEP,20,Opponent1
14-14,PEP,20,Opponent1
15-14,PEP,20,Opponent1
15-15,PEP,20,Opponent1
15-16,SCU,20,Opponent1
16-16,SCU,20,Opponent1
17-16,PEP,20,Opponent1
17-17,PEP,20,Opponent1
18-17,SCU,20,Opponent1
18-18,PEP,20,Opponent1
19-18,SCU,20,Opponent1
20-18,PEP,20,Opponent1
20-19,PEP,20,Opponent1
21-19,SCU,20,Opponent1
21-20,PEP,20,Opponent1
22-20,SCU,20,Opponent1
22-21,PEP,20,Opponent1
23-21,SCU,20,Opponent1
23-22,PEP,20,Opponent1
24-22,SCU,20,Opponent1
24-23,PEP,20,Opponent1
25-23,SCU,20,Opponent1
1-0,PEP,0,Opponent1
2-0,PEP,0,Opponent1
2-1,PEP,0,Opponent1
2-2,USF,0,Opponent1
2-3,USF,0,Opponent1
3-3,USF,0,Opponent1
3-4,PEP,0,Opponent1
4-4,USF,0,Opponent1
5-4,PEP,0,Opponent1
6-4,PEP,0,Opponent1
7-4,PEP,0,Opponent1
8-4,PEP,0,Opponent1
9-4,PEP,0,Opponent1
9-5,PEP,0,Opponent1
9-6,USF,0,Opponent1
9-7,USF,0,Opponent1
10-7,USF,0,Opponent1
11-7,PEP,0,Opponent1
12-7,PEP,0,Opponent1
13-7,PEP,0,Opponent1
14-7,PEP,0,Opponent1
14-8,PEP,0,Opponent1
15-8,USF,0,Opponent1
16-8,PEP,0,Opponent1
17-8,PEP,0,Opponent1
18-8,PEP,0,Opponent1
18-9,PEP,0,Opponent1
18-10,USF,0,Opponent1
19-10,USF,0,Opponent1
19-11,PEP,0,Opponent1
19-12,USF,0,Opponent1
20-12,USF,0,Opponent1
21-12,PEP,0,Opponent1
22-12,PEP,0,Opponent1
22-13,PEP,0,Opponent1
23-13,USF,0,Opponent1
24-13,PEP,0,Opponent1
25-13,PEP,0,Opponent1
1-0,USF,10,Opponent1
2-0,PEP,10,Opponent1
2-1,PEP,10,Opponent1
3-1,USF,10,Opponent1
3-2,PEP,10,Opponent1
3-3,USF,10,Opponent1
4-3,USF,10,Opponent1
4-4,PEP,10,Opponent1
5-4,USF,10,Opponent1
6-4,PEP,10,Opponent1
6-5,PEP,10,Opponent1
7-5,USF,10,Opponent1
7-6,PEP,10,Opponent1
7-7,USF,10,Opponent1
8-7,USF,10,Opponent1
8-8,PEP,10,Opponent1
8-9,USF,10,Opponent1
8-10,USF,10,Opponent1
8-11,USF,10,Opponent1
8-12,USF,10,Opponent1
9-12,USF,10,Opponent1
10-12,PEP,10,Opponent1
11-12,PEP,10,Opponent1
11-13,PEP,10,Opponent1
12-13,USF,10,Opponent1
12-14,PEP,10,Opponent1
12-15,USF,10,Opponent1
13-15,USF,10,Opponent1
13-16,PEP,10,Opponent1
14-16,USF,10,Opponent1
15-16,PEP,10,Opponent1
16-16,PEP,10,Opponent1
16-17,PEP,10,Opponent1
17-17,USF,10,Opponent1
17-18,PEP,10,Opponent1
17-19,USF,10,Opponent1
18-19,USF,10,Opponent1
19-19,PEP,10,Opponent1
20-19,PEP,10,Opponent1
21-19,PEP,10,Opponent1
21-20,PEP,10,Opponent1
22-20,USF,10,Opponent1
22-21,PEP,10,Opponent1
23-21,USF,10,Opponent1
23-22,PEP,10,Opponent1
24-22,USF,10,Opponent1
24-23,PEP,10,Opponent1
25-23,USF,10,Opponent1
1-0,PEP,20,Opponent1
2-0,PEP,20,Opponent1
3-0,PEP,20,Opponent1
4-0,PEP,20,Opponent1
5-0,PEP,20,Opponent1
6-0,PEP,20,Opponent1
6-1,PEP,20,Opponent1
7-1,USF,20,Opponent1
7-2,PEP,20,Opponent1
8-2,USF,20,Opponent1
8-3,PEP,20,Opponent1
9-3,USF,20,Opponent1
10-3,PEP,20,Opponent1
11-3,PEP,20,Opponent1
12-3,PEP,20,Opponent1
13-3,PEP,20,Opponent1
13-4,PEP,20,Opponent1
14-4,USF,20,Opponent1
14-5,PEP,20,Opponent1
14-6,USF,20,Opponent1
15-6,USF,20,Opponent1
15-7,PEP,20,Opponent1
16-7,USF,20,Opponent1
16-8,PEP,20,Opponent1
17-8,USF,20,Opponent1
17-9,PEP,20,Opponent1
17-10,USF,20,Opponent1
17-11,USF,20,Opponent1
17-12,USF,20,Opponent1
17-13,USF,20,Opponent1
17-14,USF,20,Opponent1
18-14,USF,20,Opponent1
19-14,PEP,20,Opponent1
19-15,PEP,20,Opponent1
20-15,USF,20,Opponent1
21-15,PEP,20,Opponent1
22-15,PEP,20,Opponent1
23-15,PEP,20,Opponent1
23-16,PEP,20,Opponent1
24-16,USF,20,Opponent1
24-17,PEP,20,Opponent1
24-18,USF,20,Opponent1
24-19,USF,20,Opponent1
25-19,USF,20,Opponent1
0-1,BYU,0,Opponent2
0-2,BYU,0,Opponent2
1-2,BYU,0,Opponent2
2-2,PEP,0,Opponent2
2-3,PEP,0,Opponent2
3-3,BYU,0,Opponent2
3-4,PEP,0,Opponent2
4-4,BYU,0,Opponent2
5-4,PEP,0,Opponent2
5-5,PEP,0,Opponent2
5-6,BYU,0,Opponent2
5-7,BYU,0,Opponent2
5-8,BYU,0,Opponent2
6-8,BYU,0,Opponent2
6-9,PEP,0,Opponent2
7-9,BYU,0,Opponent2
8-9,PEP,0,Opponent2
8-10,PEP,0,Opponent2
8-11,BYU,0,Opponent2
8-12,BYU,0,Opponent2
8-13,BYU,0,Opponent2
9-13,BYU,0,Opponent2
9-14,PEP,0,Opponent2
9-15,BYU,0,Opponent2
9-16,BYU,0,Opponent2
10-16,BYU,0,Opponent2
11-16,PEP,0,Opponent2
11-17,PEP,0,Opponent2
11-18,BYU,0,Opponent2
12-18,BYU,0,Opponent2
12-19,PEP,0,Opponent2
12-20,BYU,0,Opponent2
13-20,BYU,0,Opponent2
13-21,PEP,0,Opponent2
13-22,BYU,0,Opponent2
14-22,BYU,0,Opponent2
14-23,PEP,0,Opponent2
15-23,BYU,0,Opponent2
15-24,PEP,0,Opponent2
15-25,BYU,0,Opponent2
0-1,PEP,1,Opponent2
0-2,BYU,1,Opponent2
0-3,BYU,1,Opponent2
0-4,BYU,1,Opponent2
1-4,BYU,1,Opponent2
1-5,PEP,1,Opponent2
1-6,BYU,1,Opponent2
2-6,BYU,1,Opponent2
2-7,PEP,1,Opponent2
3-7,BYU,1,Opponent2
3-8,PEP,1,Opponent2
4-8,BYU,1,Opponent2
5-8,PEP,1,Opponent2
5-9,PEP,1,Opponent2
6-9,BYU,1,Opponent2
6-10,PEP,1,Opponent2
6-11,BYU,1,Opponent2
7-11,BYU,1,Opponent2
7-12,PEP,1,Opponent2
8-12,BYU,1,Opponent2
8-13,PEP,1,Opponent2
9-13,BYU,1,Opponent2
9-14,PEP,1,Opponent2
9-15,BYU,1,Opponent2
9-16,BYU,1,Opponent2
10-16,BYU,1,Opponent2
11-16,PEP,1,Opponent2
12-16,PEP,1,Opponent2
12-17,PEP,1,Opponent2
13-17,BYU,1,Opponent2
13-18,PEP,1,Opponent2
14-18,BYU,1,Opponent2
14-19,PEP,1,Opponent2
15-19,BYU,1,Opponent2
15-20,PEP,1,Opponent2
15-21,BYU,1,Opponent2
15-22,BYU,1,Opponent2
15-23,BYU,1,Opponent2
16-23,BYU,1,Opponent2
17-23,PEP,1,Opponent2
18-23,PEP,1,Opponent2
18-24,PEP,1,Opponent2
19-24,BYU,1,Opponent2
19-25,PEP,1,Opponent2
1-0,BYU,2,Opponent2
1-1,PEP,2,Opponent2
2-1,BYU,2,Opponent2
2-2,PEP,2,Opponent2
3-2,BYU,2,Opponent2
3-3,PEP,2,Opponent2
3-4,BYU,2,Opponent2
4-4,BYU,2,Opponent2
4-5,PEP,2,Opponent2
5-5,BYU,2,Opponent2
5-6,PEP,2,Opponent2
6-6,BYU,2,Opponent2
7-6,PEP,2,Opponent2
8-6,PEP,2,Opponent2
8-7,PEP,2,Opponent2
9-7,BYU,2,Opponent2
10-7,PEP,2,Opponent2
10-8,PEP,2,Opponent2
10-9,BYU,2,Opponent2
11-9,BYU,2,Opponent2
11-10,PEP,2,Opponent2
11-11,BYU,2,Opponent2
12-11,BYU,2,Opponent2
13-11,PEP,2,Opponent2
13-12,PEP,2,Opponent2
14-12,BYU,2,Opponent2
14-13,PEP,2,Opponent2
15-13,BYU,2,Opponent2
16-13,PEP,2,Opponent2
17-13,PEP,2,Opponent2
17-14,PEP,2,Opponent2
18-14,BYU,2,Opponent2
18-15,PEP,2,Opponent2
19-15,BYU,2,Opponent2
20-15,PEP,2,Opponent2
21-15,PEP,2,Opponent2
21-16,PEP,2,Opponent2
22-16,BYU,2,Opponent2
22-17,PEP,2,Opponent2
22-18,BYU,2,Opponent2
22-19,BYU,2,Opponent2
23-19,BYU,2,Opponent2
23-20,PEP,2,Opponent2
24-20,BYU,2,Opponent2
25-20,PEP,2,Opponent2
1-0,PEP,12,Opponent2
1-1,PEP,12,Opponent2
2-1,BYU,12,Opponent2
3-1,PEP,12,Opponent2
3-2,PEP,12,Opponent2
3-3,BYU,12,Opponent2
4-3,BYU,12,Opponent2
4-4,PEP,12,Opponent2
5-4,BYU,12,Opponent2
5-5,PEP,12,Opponent2
5-6,BYU,12,Opponent2
6-6,BYU,12,Opponent2
7-6,PEP,12,Opponent2
8-6,PEP,12,Opponent2
8-7,PEP,12,Opponent2
9-7,BYU,12,Opponent2
9-8,PEP,12,Opponent2
9-9,BYU,12,Opponent2
10-9,BYU,12,Opponent2
11-9,PEP,12,Opponent2
11-10,PEP,12,Opponent2
12-10,BYU,12,Opponent2
12-11,PEP,12,Opponent2
12-12,BYU,12,Opponent2
12-13,BYU,12,Opponent2
12-14,BYU,12,Opponent2
13-14,BYU,12,Opponent2
13-15,PEP,12,Opponent2
14-15,BYU,12,Opponent2
15-15,PEP,12,Opponent2
16-15,PEP,12,Opponent2
17-15,PEP,12,Opponent2
17-16,PEP,12,Opponent2
18-16,BYU,12,Opponent2
18-17,PEP,12,Opponent2
19-17,BYU,12,Opponent2
20-17,PEP,12,Opponent2
20-18,PEP,12,Opponent2
21-18,BYU,12,Opponent2
22-18,PEP,12,Opponent2
23-18,PEP,12,Opponent2
23-19,PEP,12,Opponent2
23-20,BYU,12,Opponent2
24-20,BYU,12,Opponent2
25-20,PEP,12,Opponent2
0-1,BYU,22,Opponent2
1-1,BYU,22,Opponent2
